name,num_nodes,num_edges,graph_density,status
hMOF-4076,267,582,0.0082,ok
hMOF-4077,356,812,0.0064,ok
hMOF-4078,89,194,0.0248,ok
hMOF-4079,178,388,0.0123,ok
hMOF-408,81,176,0.0272,ok
hMOF-4080,267,582,0.0082,ok
hMOF-4081,356,794,0.0063,ok
hMOF-4082,89,194,0.0248,ok
hMOF-4083,178,388,0.0123,ok
hMOF-4084,267,582,0.0082,ok
hMOF-4085,356,800,0.0063,ok
hMOF-4086,89,194,0.0248,ok
hMOF-4087,178,388,0.0123,ok
hMOF-4088,267,586,0.0083,ok
hMOF-4089,89,194,0.0248,ok
hMOF-409,77,168,0.0287,ok
hMOF-4090,178,388,0.0123,ok
hMOF-4091,267,586,0.0083,ok
hMOF-4092,356,800,0.0063,ok
hMOF-4093,89,194,0.0248,ok
hMOF-4094,178,388,0.0123,ok
hMOF-4096,356,788,0.0062,ok
hMOF-4097,89,194,0.0248,ok
hMOF-4098,178,388,0.0123,ok
hMOF-4099,267,590,0.0083,ok
hMOF-41,106,232,0.0208,ok
hMOF-410,154,336,0.0143,ok
hMOF-4100,356,812,0.0064,ok
hMOF-4101,89,194,0.0248,ok
hMOF-4102,178,388,0.0123,ok
hMOF-4103,267,582,0.0082,ok
hMOF-4104,89,194,0.0248,ok
hMOF-4105,178,388,0.0123,ok
hMOF-4106,267,582,0.0082,ok
hMOF-4107,356,788,0.0062,ok
hMOF-4108,89,194,0.0248,ok
hMOF-4109,178,388,0.0123,ok
hMOF-411,80,174,0.0275,ok
hMOF-4110,267,590,0.0083,ok
hMOF-4111,356,824,0.0065,ok
hMOF-4112,119,254,0.0181,ok
hMOF-4113,238,508,0.009,ok
hMOF-4114,357,762,0.006,ok
hMOF-4115,131,278,0.0163,ok
hMOF-4116,262,556,0.0081,ok
hMOF-4117,134,284,0.0159,ok
hMOF-4118,268,568,0.0079,ok
hMOF-4119,134,284,0.0159,ok
hMOF-412,160,348,0.0137,ok
hMOF-4120,268,568,0.0079,ok
hMOF-4121,119,254,0.0181,ok
hMOF-4122,238,508,0.009,ok
hMOF-4123,137,302,0.0162,ok
hMOF-4124,274,604,0.0081,ok
hMOF-4125,411,906,0.0054,ok
hMOF-4126,149,314,0.0142,ok
hMOF-4127,298,628,0.0071,ok
hMOF-4128,143,308,0.0152,ok
hMOF-4129,286,616,0.0076,ok
hMOF-413,79,172,0.0279,ok
hMOF-4130,429,924,0.005,ok
hMOF-4131,179,380,0.0119,ok
hMOF-4132,358,760,0.0059,ok
hMOF-4133,137,290,0.0156,ok
hMOF-4134,274,580,0.0078,ok
hMOF-4135,179,374,0.0117,ok
hMOF-4136,358,748,0.0059,ok
hMOF-4137,143,302,0.0149,ok
hMOF-4138,286,604,0.0074,ok
hMOF-4139,152,320,0.0139,ok
hMOF-414,158,344,0.0139,ok
hMOF-4140,304,640,0.0069,ok
hMOF-4141,170,356,0.0124,ok
hMOF-4142,340,712,0.0062,ok
hMOF-4143,109,234,0.0199,ok
hMOF-4144,218,468,0.0099,ok
hMOF-4145,125,266,0.0172,ok
hMOF-4146,250,532,0.0085,ok
hMOF-4147,113,242,0.0191,ok
hMOF-4148,226,484,0.0095,ok
hMOF-4149,339,726,0.0063,ok
hMOF-415,133,288,0.0164,ok
hMOF-4150,111,238,0.0195,ok
hMOF-4151,222,476,0.0097,ok
hMOF-4152,333,714,0.0065,ok
hMOF-4153,121,258,0.0178,ok
hMOF-4154,242,516,0.0088,ok
hMOF-4155,179,392,0.0123,ok
hMOF-4156,358,784,0.0061,ok
hMOF-4157,209,458,0.0105,ok
hMOF-4158,199,436,0.0111,ok
hMOF-4159,179,392,0.0123,ok
hMOF-416,266,576,0.0082,ok
hMOF-4160,169,370,0.013,ok
hMOF-4161,100,216,0.0218,ok
hMOF-4162,200,432,0.0109,ok
hMOF-4163,300,648,0.0072,ok
hMOF-4164,100,216,0.0218,ok
hMOF-4165,200,432,0.0109,ok
hMOF-4166,300,648,0.0072,ok
hMOF-4167,99,214,0.0221,ok
hMOF-4168,198,428,0.011,ok
hMOF-4169,297,642,0.0073,ok
hMOF-417,399,864,0.0054,ok
hMOF-4170,99,214,0.0221,ok
hMOF-4171,198,428,0.011,ok
hMOF-4172,99,214,0.0221,ok
hMOF-4173,198,428,0.011,ok
hMOF-4174,297,642,0.0073,ok
hMOF-4175,100,216,0.0218,ok
hMOF-4176,200,432,0.0109,ok
hMOF-4177,103,222,0.0211,ok
hMOF-4178,206,444,0.0105,ok
hMOF-4179,99,214,0.0221,ok
hMOF-418,82,178,0.0268,ok
hMOF-4180,198,428,0.011,ok
hMOF-4181,101,218,0.0216,ok
hMOF-4182,202,436,0.0107,ok
hMOF-4183,303,658,0.0072,ok
hMOF-4184,100,216,0.0218,ok
hMOF-4185,200,432,0.0109,ok
hMOF-4186,300,648,0.0072,ok
hMOF-4187,133,284,0.0162,ok
hMOF-4188,266,568,0.0081,ok
hMOF-4189,145,308,0.0148,ok
hMOF-419,164,356,0.0133,ok
hMOF-4190,290,616,0.0073,ok
hMOF-4191,141,298,0.0151,ok
hMOF-4192,282,596,0.0075,ok
hMOF-4193,125,268,0.0173,ok
hMOF-4194,250,536,0.0086,ok
hMOF-4195,145,308,0.0148,ok
hMOF-4196,290,616,0.0073,ok
hMOF-4197,173,362,0.0122,ok
hMOF-4198,346,724,0.0061,ok
hMOF-4199,152,320,0.0139,ok
hMOF-42,53,116,0.0421,ok
hMOF-420,85,184,0.0258,ok
hMOF-4200,304,640,0.0069,ok
hMOF-4201,180,376,0.0117,ok
hMOF-4202,159,342,0.0136,ok
hMOF-4203,318,684,0.0068,ok
hMOF-4204,194,404,0.0108,ok
hMOF-4205,388,808,0.0054,ok
hMOF-4206,219,458,0.0096,ok
hMOF-4207,219,462,0.0097,ok
hMOF-4208,169,354,0.0125,ok
hMOF-4209,189,398,0.0112,ok
hMOF-421,170,368,0.0128,ok
hMOF-4210,189,396,0.0111,ok
hMOF-4211,378,792,0.0056,ok
hMOF-4212,73,160,0.0304,ok
hMOF-4213,93,204,0.0238,ok
hMOF-4214,73,160,0.0304,ok
hMOF-4215,93,204,0.0238,ok
hMOF-4216,73,160,0.0304,ok
hMOF-4217,93,204,0.0238,ok
hMOF-4218,73,164,0.0312,ok
hMOF-4219,73,164,0.0312,ok
hMOF-422,80,174,0.0275,ok
hMOF-4220,73,164,0.0312,ok
hMOF-4221,73,166,0.0316,ok
hMOF-4222,94,206,0.0236,ok
hMOF-4223,115,248,0.0189,ok
hMOF-4224,94,206,0.0236,ok
hMOF-4225,127,270,0.0169,ok
hMOF-4226,139,302,0.0157,ok
hMOF-4227,127,268,0.0167,ok
hMOF-4228,145,308,0.0148,ok
hMOF-4229,145,304,0.0146,ok
hMOF-423,160,348,0.0137,ok
hMOF-4230,111,242,0.0198,ok
hMOF-4231,121,266,0.0183,ok
hMOF-4232,123,272,0.0181,ok
hMOF-4233,153,338,0.0145,ok
hMOF-4234,173,402,0.0135,ok
hMOF-4235,86,186,0.0254,ok
hMOF-4236,81,178,0.0275,ok
hMOF-4237,85,186,0.0261,ok
hMOF-4238,84,188,0.027,ok
hMOF-4239,107,234,0.0206,ok
hMOF-424,81,176,0.0272,ok
hMOF-4240,105,224,0.0205,ok
hMOF-4241,101,220,0.0218,ok
hMOF-4242,73,156,0.0297,ok
hMOF-4243,129,272,0.0165,ok
hMOF-4244,136,286,0.0156,ok
hMOF-4245,123,262,0.0175,ok
hMOF-4246,133,284,0.0162,ok
hMOF-4247,173,364,0.0122,ok
hMOF-4248,73,156,0.0297,ok
hMOF-4249,93,204,0.0238,ok
hMOF-425,162,352,0.0135,ok
hMOF-4250,93,204,0.0238,ok
hMOF-4251,93,204,0.0238,ok
hMOF-4252,93,204,0.0238,ok
hMOF-4253,103,226,0.0215,ok
hMOF-4254,93,204,0.0238,ok
hMOF-4255,103,246,0.0234,ok
hMOF-4256,93,214,0.025,ok
hMOF-4257,93,208,0.0243,ok
hMOF-4258,103,252,0.024,ok
hMOF-4259,93,218,0.0255,ok
hMOF-426,109,232,0.0197,ok
hMOF-4260,138,298,0.0158,ok
hMOF-4261,117,252,0.0186,ok
hMOF-4262,150,322,0.0144,ok
hMOF-4263,123,272,0.0181,ok
hMOF-4264,193,426,0.0115,ok
hMOF-4265,173,382,0.0128,ok
hMOF-4266,173,400,0.0134,ok
hMOF-4267,105,234,0.0214,ok
hMOF-4268,115,252,0.0192,ok
hMOF-4269,230,504,0.0096,ok
hMOF-427,125,264,0.017,ok
hMOF-4270,106,234,0.021,ok
hMOF-4271,105,228,0.0209,ok
hMOF-4272,103,232,0.0221,ok
hMOF-4273,101,220,0.0218,ok
hMOF-4274,113,258,0.0204,ok
hMOF-4275,114,250,0.0194,ok
hMOF-4276,141,304,0.0154,ok
hMOF-4277,153,332,0.0143,ok
hMOF-4278,198,430,0.011,ok
hMOF-4279,205,444,0.0106,ok
hMOF-428,97,208,0.0223,ok
hMOF-4280,177,378,0.0121,ok
hMOF-4281,113,248,0.0196,ok
hMOF-4282,113,248,0.0196,ok
hMOF-4283,226,496,0.0098,ok
hMOF-4284,113,248,0.0196,ok
hMOF-4285,113,248,0.0196,ok
hMOF-4286,226,496,0.0098,ok
hMOF-4287,113,248,0.0196,ok
hMOF-4288,226,496,0.0098,ok
hMOF-4289,113,248,0.0196,ok
hMOF-429,194,416,0.0111,ok
hMOF-4290,226,496,0.0098,ok
hMOF-4291,113,256,0.0202,ok
hMOF-4292,226,512,0.0101,ok
hMOF-4293,113,254,0.0201,ok
hMOF-4294,226,508,0.01,ok
hMOF-4295,113,254,0.0201,ok
hMOF-4296,226,508,0.01,ok
hMOF-4297,113,264,0.0209,ok
hMOF-4298,226,530,0.0104,ok
hMOF-4299,113,258,0.0204,ok
hMOF-43,106,232,0.0208,ok
hMOF-430,163,340,0.0129,ok
hMOF-4300,226,516,0.0101,ok
hMOF-4301,161,344,0.0134,ok
hMOF-4302,322,688,0.0067,ok
hMOF-4303,167,364,0.0131,ok
hMOF-4304,170,366,0.0127,ok
hMOF-4305,145,318,0.0152,ok
hMOF-4306,145,312,0.0149,ok
hMOF-4307,153,328,0.0141,ok
hMOF-4308,306,656,0.007,ok
hMOF-4309,151,324,0.0143,ok
hMOF-431,93,204,0.0238,ok
hMOF-4310,302,648,0.0071,ok
hMOF-4311,453,972,0.0047,ok
hMOF-4312,139,300,0.0156,ok
hMOF-4313,130,282,0.0168,ok
hMOF-4314,260,564,0.0084,ok
hMOF-4315,132,286,0.0165,ok
hMOF-4316,129,282,0.0171,ok
hMOF-4317,258,564,0.0085,ok
hMOF-4318,132,286,0.0165,ok
hMOF-4319,264,572,0.0082,ok
hMOF-432,186,408,0.0119,ok
hMOF-4320,132,296,0.0171,ok
hMOF-4321,264,592,0.0085,ok
hMOF-4322,130,292,0.0174,ok
hMOF-4323,260,584,0.0087,ok
hMOF-4324,126,274,0.0174,ok
hMOF-4325,252,548,0.0087,ok
hMOF-4326,378,822,0.0058,ok
hMOF-4327,161,352,0.0137,ok
hMOF-4328,322,704,0.0068,ok
hMOF-4329,81,180,0.0278,ok
hMOF-433,279,612,0.0079,ok
hMOF-4330,97,214,0.023,ok
hMOF-4331,81,180,0.0278,ok
hMOF-4332,81,180,0.0278,ok
hMOF-4333,97,214,0.023,ok
hMOF-4334,65,146,0.0351,ok
hMOF-4335,97,222,0.0238,ok
hMOF-4336,81,186,0.0287,ok
hMOF-4337,81,184,0.0284,ok
hMOF-4338,81,202,0.0312,ok
hMOF-4339,81,182,0.0281,ok
hMOF-434,372,816,0.0059,ok
hMOF-4340,65,150,0.0361,ok
hMOF-4341,114,250,0.0194,ok
hMOF-4342,114,248,0.0193,ok
hMOF-4343,142,308,0.0154,ok
hMOF-4344,147,314,0.0146,ok
hMOF-4345,137,290,0.0156,ok
hMOF-4346,107,238,0.021,ok
hMOF-4347,103,224,0.0213,ok
hMOF-4348,141,330,0.0167,ok
hMOF-4349,151,338,0.0149,ok
hMOF-435,93,204,0.0238,ok
hMOF-4350,91,200,0.0244,ok
hMOF-4351,90,198,0.0247,ok
hMOF-4352,91,200,0.0244,ok
hMOF-4353,89,196,0.025,ok
hMOF-4354,114,266,0.0206,ok
hMOF-4355,97,218,0.0234,ok
hMOF-4356,111,248,0.0203,ok
hMOF-4357,95,214,0.024,ok
hMOF-4358,105,230,0.0211,ok
hMOF-4359,144,310,0.0151,ok
hMOF-436,186,408,0.0119,ok
hMOF-4360,135,296,0.0164,ok
hMOF-4361,151,322,0.0142,ok
hMOF-4362,172,378,0.0129,ok
hMOF-4363,161,342,0.0133,ok
hMOF-4364,57,128,0.0401,ok
hMOF-4365,57,128,0.0401,ok
hMOF-4366,57,128,0.0401,ok
hMOF-4367,85,188,0.0263,ok
hMOF-4368,57,128,0.0401,ok
hMOF-4369,57,128,0.0401,ok
hMOF-437,279,612,0.0079,ok
hMOF-4370,57,128,0.0401,ok
hMOF-4371,57,132,0.0414,ok
hMOF-4372,85,194,0.0272,ok
hMOF-4373,57,128,0.0401,ok
hMOF-4374,57,140,0.0439,ok
hMOF-4375,57,138,0.0432,ok
hMOF-4376,75,168,0.0303,ok
hMOF-4377,72,158,0.0309,ok
hMOF-4378,75,172,0.031,ok
hMOF-4379,78,174,0.029,ok
hMOF-438,93,204,0.0238,ok
hMOF-4380,145,322,0.0154,ok
hMOF-4381,133,302,0.0172,ok
hMOF-4382,99,218,0.0225,ok
hMOF-4383,120,256,0.0179,ok
hMOF-4384,102,224,0.0217,ok
hMOF-4385,102,218,0.0212,ok
hMOF-4386,120,258,0.0181,ok
hMOF-4387,73,162,0.0308,ok
hMOF-4388,69,154,0.0328,ok
hMOF-4389,65,144,0.0346,ok
hMOF-439,186,408,0.0119,ok
hMOF-4390,67,148,0.0335,ok
hMOF-4391,67,148,0.0335,ok
hMOF-4392,77,192,0.0328,ok
hMOF-4393,97,216,0.0232,ok
hMOF-4394,135,302,0.0167,ok
hMOF-4395,97,220,0.0236,ok
hMOF-4396,62,140,0.037,ok
hMOF-4397,63,138,0.0353,ok
hMOF-4398,65,144,0.0346,ok
hMOF-4399,63,142,0.0364,ok
hMOF-44,159,356,0.0142,ok
hMOF-440,279,612,0.0079,ok
hMOF-4400,65,144,0.0346,ok
hMOF-4401,65,152,0.0365,ok
hMOF-4402,62,138,0.0365,ok
hMOF-4403,98,228,0.024,ok
hMOF-4404,61,142,0.0388,ok
hMOF-4405,60,142,0.0401,ok
hMOF-4406,29,66,0.0813,ok
hMOF-4407,58,132,0.0399,ok
hMOF-4408,87,198,0.0265,ok
hMOF-4409,116,300,0.0225,ok
hMOF-441,372,816,0.0059,ok
hMOF-4410,85,184,0.0258,ok
hMOF-4411,85,190,0.0266,ok
hMOF-4412,81,176,0.0272,ok
hMOF-4413,113,244,0.0193,ok
hMOF-4414,162,342,0.0131,ok
hMOF-4415,92,200,0.0239,ok
hMOF-4416,99,210,0.0216,ok
hMOF-4417,97,208,0.0223,ok
hMOF-4418,117,252,0.0186,ok
hMOF-4419,107,242,0.0213,ok
hMOF-442,103,226,0.0215,ok
hMOF-4420,165,348,0.0129,ok
hMOF-4421,81,180,0.0278,ok
hMOF-4422,81,180,0.0278,ok
hMOF-4423,81,180,0.0278,ok
hMOF-4424,81,180,0.0278,ok
hMOF-4425,81,180,0.0278,ok
hMOF-4426,81,180,0.0278,ok
hMOF-4427,81,182,0.0281,ok
hMOF-4428,97,214,0.023,ok
hMOF-4429,81,186,0.0287,ok
hMOF-443,206,452,0.0107,ok
hMOF-4430,81,182,0.0281,ok
hMOF-4431,97,222,0.0238,ok
hMOF-4432,194,462,0.0123,ok
hMOF-4433,81,180,0.0278,ok
hMOF-4434,81,180,0.0278,ok
hMOF-4435,81,184,0.0284,ok
hMOF-4436,99,220,0.0227,ok
hMOF-4437,136,298,0.0162,ok
hMOF-4438,142,306,0.0153,ok
hMOF-4439,145,318,0.0152,ok
hMOF-444,309,678,0.0071,ok
hMOF-4440,123,268,0.0179,ok
hMOF-4441,189,406,0.0114,ok
hMOF-4442,196,416,0.0109,ok
hMOF-4443,180,382,0.0119,ok
hMOF-4444,103,226,0.0215,ok
hMOF-4445,103,224,0.0213,ok
hMOF-4446,123,268,0.0179,ok
hMOF-4447,97,216,0.0232,ok
hMOF-4448,103,224,0.0213,ok
hMOF-4449,177,414,0.0133,ok
hMOF-445,412,904,0.0053,ok
hMOF-4450,88,194,0.0253,ok
hMOF-4451,87,190,0.0254,ok
hMOF-4452,89,196,0.025,ok
hMOF-4453,91,204,0.0249,ok
hMOF-4454,96,210,0.023,ok
hMOF-4455,94,214,0.0245,ok
hMOF-4456,92,204,0.0244,ok
hMOF-4457,92,204,0.0244,ok
hMOF-4458,108,244,0.0211,ok
hMOF-4459,129,286,0.0173,ok
hMOF-446,93,204,0.0238,ok
hMOF-4460,181,390,0.012,ok
hMOF-4461,160,340,0.0134,ok
hMOF-4462,144,306,0.0149,ok
hMOF-4463,79,170,0.0276,ok
hMOF-4464,158,340,0.0137,ok
hMOF-4465,237,510,0.0091,ok
hMOF-4466,316,680,0.0068,ok
hMOF-4467,95,206,0.0231,ok
hMOF-4468,190,412,0.0115,ok
hMOF-4469,191,400,0.011,ok
hMOF-447,186,408,0.0119,ok
hMOF-4470,197,418,0.0108,ok
hMOF-4471,105,224,0.0205,ok
hMOF-4472,210,448,0.0102,ok
hMOF-4473,97,212,0.0228,ok
hMOF-4474,194,424,0.0113,ok
hMOF-4475,97,212,0.0228,ok
hMOF-4476,194,424,0.0113,ok
hMOF-4477,113,248,0.0196,ok
hMOF-4478,97,212,0.0228,ok
hMOF-4479,194,424,0.0113,ok
hMOF-448,279,612,0.0079,ok
hMOF-4480,97,212,0.0228,ok
hMOF-4481,194,424,0.0113,ok
hMOF-4482,105,230,0.0211,ok
hMOF-4483,97,216,0.0232,ok
hMOF-4484,194,432,0.0115,ok
hMOF-4485,97,214,0.023,ok
hMOF-4486,194,428,0.0114,ok
hMOF-4487,97,218,0.0234,ok
hMOF-4488,194,436,0.0116,ok
hMOF-4489,97,212,0.0228,ok
hMOF-449,372,816,0.0059,ok
hMOF-4490,194,424,0.0113,ok
hMOF-4491,113,288,0.0228,ok
hMOF-4492,97,226,0.0243,ok
hMOF-4493,194,452,0.0121,ok
hMOF-4494,145,312,0.0149,ok
hMOF-4495,139,300,0.0156,ok
hMOF-4496,179,380,0.0119,ok
hMOF-4497,358,760,0.0059,ok
hMOF-4498,175,374,0.0123,ok
hMOF-4499,241,522,0.009,ok
hMOF-45,59,128,0.0374,ok
hMOF-450,93,204,0.0238,ok
hMOF-4500,223,476,0.0096,ok
hMOF-4501,196,428,0.0112,ok
hMOF-4502,205,428,0.0102,ok
hMOF-4503,187,394,0.0113,ok
hMOF-4504,119,258,0.0184,ok
hMOF-4505,238,516,0.0091,ok
hMOF-4506,159,346,0.0138,ok
hMOF-4507,217,482,0.0103,ok
hMOF-4508,197,442,0.0114,ok
hMOF-4509,207,456,0.0107,ok
hMOF-451,186,408,0.0119,ok
hMOF-4510,117,254,0.0187,ok
hMOF-4511,110,242,0.0202,ok
hMOF-4512,111,242,0.0198,ok
hMOF-4513,112,246,0.0198,ok
hMOF-4514,106,230,0.0207,ok
hMOF-4515,212,460,0.0103,ok
hMOF-4516,110,244,0.0204,ok
hMOF-4517,220,488,0.0101,ok
hMOF-4518,108,242,0.0209,ok
hMOF-4519,216,484,0.0104,ok
hMOF-452,279,612,0.0079,ok
hMOF-4520,149,326,0.0148,ok
hMOF-4521,153,326,0.014,ok
hMOF-4522,141,302,0.0153,ok
hMOF-4523,282,604,0.0076,ok
hMOF-4524,161,352,0.0137,ok
hMOF-4525,209,442,0.0102,ok
hMOF-4526,247,516,0.0085,ok
hMOF-4527,237,510,0.0091,ok
hMOF-4528,237,496,0.0089,ok
hMOF-4529,97,212,0.0228,ok
hMOF-453,372,816,0.0059,ok
hMOF-4530,194,424,0.0113,ok
hMOF-4531,97,212,0.0228,ok
hMOF-4532,194,424,0.0113,ok
hMOF-4533,97,212,0.0228,ok
hMOF-4534,194,424,0.0113,ok
hMOF-4535,97,212,0.0228,ok
hMOF-4536,194,424,0.0113,ok
hMOF-4537,105,230,0.0211,ok
hMOF-4538,210,460,0.0105,ok
hMOF-4539,97,212,0.0228,ok
hMOF-454,93,208,0.0243,ok
hMOF-4540,194,424,0.0113,ok
hMOF-4541,97,216,0.0232,ok
hMOF-4542,194,432,0.0115,ok
hMOF-4543,97,214,0.023,ok
hMOF-4544,194,428,0.0114,ok
hMOF-4545,97,212,0.0228,ok
hMOF-4546,97,216,0.0232,ok
hMOF-4547,194,432,0.0115,ok
hMOF-4548,97,224,0.0241,ok
hMOF-4549,194,448,0.012,ok
hMOF-455,186,416,0.0121,ok
hMOF-4550,97,218,0.0234,ok
hMOF-4551,194,436,0.0116,ok
hMOF-4552,97,218,0.0234,ok
hMOF-4553,97,220,0.0236,ok
hMOF-4554,127,274,0.0171,ok
hMOF-4555,127,280,0.0175,ok
hMOF-4556,163,344,0.013,ok
hMOF-4557,151,320,0.0141,ok
hMOF-4558,121,260,0.0179,ok
hMOF-456,279,624,0.008,ok
hMOF-4560,207,472,0.0111,ok
hMOF-4561,207,456,0.0107,ok
hMOF-4562,197,440,0.0114,ok
hMOF-4563,111,240,0.0197,ok
hMOF-4564,106,238,0.0214,ok
hMOF-4565,212,476,0.0106,ok
hMOF-4566,109,238,0.0202,ok
hMOF-4567,218,476,0.0101,ok
hMOF-4568,106,230,0.0207,ok
hMOF-4569,212,460,0.0103,ok
hMOF-457,93,214,0.025,ok
hMOF-4570,141,306,0.0155,ok
hMOF-4571,149,316,0.0143,ok
hMOF-4572,145,308,0.0148,ok
hMOF-4573,149,320,0.0145,ok
hMOF-4574,203,430,0.0105,ok
hMOF-4575,207,436,0.0102,ok
hMOF-4576,207,436,0.0102,ok
hMOF-4577,217,456,0.0097,ok
hMOF-4578,113,248,0.0196,ok
hMOF-4579,113,248,0.0196,ok
hMOF-458,186,428,0.0124,ok
hMOF-4580,113,248,0.0196,ok
hMOF-4581,113,248,0.0196,ok
hMOF-4582,113,248,0.0196,ok
hMOF-4583,113,248,0.0196,ok
hMOF-4584,113,258,0.0204,ok
hMOF-4585,113,254,0.0201,ok
hMOF-4586,113,272,0.0215,ok
hMOF-4587,113,266,0.021,ok
hMOF-4588,113,264,0.0209,ok
hMOF-4589,173,384,0.0129,ok
hMOF-459,93,210,0.0245,ok
hMOF-4590,149,328,0.0149,ok
hMOF-4591,248,568,0.0093,ok
hMOF-4592,149,322,0.0146,ok
hMOF-4593,139,300,0.0156,ok
hMOF-4594,129,280,0.017,ok
hMOF-4595,135,296,0.0164,ok
hMOF-4596,134,296,0.0166,ok
hMOF-4597,133,300,0.0171,ok
hMOF-4598,127,286,0.0179,ok
hMOF-4599,193,418,0.0113,ok
hMOF-46,118,256,0.0185,ok
hMOF-460,186,420,0.0122,ok
hMOF-4600,223,480,0.0097,ok
hMOF-4601,223,474,0.0096,ok
hMOF-4602,47,102,0.0472,ok
hMOF-4603,94,204,0.0233,ok
hMOF-4604,47,102,0.0472,ok
hMOF-4605,94,204,0.0233,ok
hMOF-4606,47,102,0.0472,ok
hMOF-4607,94,204,0.0233,ok
hMOF-4608,47,102,0.0472,ok
hMOF-4609,94,204,0.0233,ok
hMOF-461,279,630,0.0081,ok
hMOF-4610,47,102,0.0472,ok
hMOF-4611,94,204,0.0233,ok
hMOF-4612,47,102,0.0472,ok
hMOF-4613,94,204,0.0233,ok
hMOF-4614,47,102,0.0472,ok
hMOF-4615,94,204,0.0233,ok
hMOF-4616,47,102,0.0472,ok
hMOF-4617,94,204,0.0233,ok
hMOF-4618,47,102,0.0472,ok
hMOF-4619,94,204,0.0233,ok
hMOF-462,93,210,0.0245,ok
hMOF-4620,41,88,0.0537,ok
hMOF-4621,82,176,0.0265,ok
hMOF-4622,41,88,0.0537,ok
hMOF-4623,82,178,0.0268,ok
hMOF-4624,47,102,0.0472,ok
hMOF-4625,94,204,0.0233,ok
hMOF-4626,41,88,0.0537,ok
hMOF-4627,82,176,0.0265,ok
hMOF-4628,47,102,0.0472,ok
hMOF-4629,94,204,0.0233,ok
hMOF-463,186,420,0.0122,ok
hMOF-4630,47,102,0.0472,ok
hMOF-4631,94,204,0.0233,ok
hMOF-4632,47,102,0.0472,ok
hMOF-4633,94,204,0.0233,ok
hMOF-4634,56,120,0.039,ok
hMOF-4636,59,126,0.0368,ok
hMOF-4638,50,106,0.0433,ok
hMOF-4639,56,120,0.039,ok
hMOF-464,279,630,0.0081,ok
hMOF-4640,59,126,0.0368,ok
hMOF-4641,118,252,0.0183,ok
hMOF-4642,83,186,0.0273,ok
hMOF-4643,65,136,0.0327,ok
hMOF-4644,130,272,0.0162,ok
hMOF-4645,89,186,0.0237,ok
hMOF-4646,65,138,0.0332,ok
hMOF-4647,47,98,0.0453,ok
hMOF-4648,94,196,0.0224,ok
hMOF-4649,65,138,0.0332,ok
hMOF-465,372,864,0.0063,ok
hMOF-4650,101,210,0.0208,ok
hMOF-4651,74,156,0.0289,ok
hMOF-4652,101,212,0.021,ok
hMOF-4653,77,162,0.0277,ok
hMOF-4654,57,122,0.0382,ok
hMOF-4655,114,244,0.0189,ok
hMOF-4656,53,114,0.0414,ok
hMOF-4657,61,130,0.0355,ok
hMOF-4658,55,118,0.0397,ok
hMOF-4659,110,236,0.0197,ok
hMOF-466,93,206,0.0241,ok
hMOF-4660,55,118,0.0397,ok
hMOF-4661,110,236,0.0197,ok
hMOF-4662,87,190,0.0254,ok
hMOF-4663,71,154,0.031,ok
hMOF-4664,97,212,0.0228,ok
hMOF-4665,71,154,0.031,ok
hMOF-4666,57,124,0.0388,ok
hMOF-4667,114,248,0.0193,ok
hMOF-4668,51,110,0.0431,ok
hMOF-4669,102,220,0.0214,ok
hMOF-467,186,412,0.012,ok
hMOF-4670,48,104,0.0461,ok
hMOF-4671,96,208,0.0228,ok
hMOF-4672,52,112,0.0422,ok
hMOF-4673,104,224,0.0209,ok
hMOF-4674,51,110,0.0431,ok
hMOF-4675,53,114,0.0414,ok
hMOF-4676,50,108,0.0441,ok
hMOF-4677,100,216,0.0218,ok
hMOF-4678,50,108,0.0441,ok
hMOF-4679,53,114,0.0414,ok
hMOF-468,279,618,0.008,ok
hMOF-4680,106,228,0.0205,ok
hMOF-4681,45,96,0.0485,ok
hMOF-4682,90,192,0.024,ok
hMOF-4683,51,110,0.0431,ok
hMOF-4684,102,220,0.0214,ok
hMOF-4685,59,126,0.0368,ok
hMOF-4686,67,142,0.0321,ok
hMOF-4687,67,142,0.0321,ok
hMOF-4688,53,114,0.0414,ok
hMOF-4689,106,228,0.0205,ok
hMOF-469,372,854,0.0062,ok
hMOF-4690,71,150,0.0302,ok
hMOF-4691,68,144,0.0316,ok
hMOF-4692,68,144,0.0316,ok
hMOF-4693,54,116,0.0405,ok
hMOF-4694,108,232,0.0201,ok
hMOF-4695,82,172,0.0259,ok
hMOF-4696,55,116,0.0391,ok
hMOF-4697,97,202,0.0217,ok
hMOF-4698,87,182,0.0243,ok
hMOF-4699,97,204,0.0219,ok
hMOF-47,62,134,0.0354,ok
hMOF-470,93,212,0.0248,ok
hMOF-4700,97,202,0.0217,ok
hMOF-4701,107,222,0.0196,ok
hMOF-4702,67,146,0.033,ok
hMOF-4703,134,292,0.0164,ok
hMOF-4704,67,146,0.033,ok
hMOF-4705,134,292,0.0164,ok
hMOF-4706,67,146,0.033,ok
hMOF-4708,67,146,0.033,ok
hMOF-4709,134,292,0.0164,ok
hMOF-471,186,424,0.0123,ok
hMOF-4710,67,146,0.033,ok
hMOF-4711,134,292,0.0164,ok
hMOF-4712,67,146,0.033,ok
hMOF-4713,134,292,0.0164,ok
hMOF-4714,201,438,0.0109,ok
